time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.3600000000000025,-3.3376806198637676,-3.4654853208518532,21.388495417961632,6.106389687446736,0.34642382177500863,0.0,-4.20713376140695,-3.1646692344067793,5.306426207944612,-0.03986786854822135,0.14089656107589021,0.0,472.903523053146,472.743264852366,473.7522313308306,474.86139496889206
3.4200000000000026,-3.5967809478101085,-3.6587160721173198,21.706816100406765,6.1038252772029065,0.3545199887532773,0.0,-4.430152036412453,-3.276483565124954,5.303258677761383,-0.04921034224340459,0.11905612829752468,0.0,464.2961279877476,462.5947242280423,464.95863547015097,464.2250131647641
3.4800000000000026,-3.868905882781401,-3.8584577721912408,22.023494998991833,6.100431305272506,0.36201381565703716,0.0,-4.641257226934187,-3.381787120736689,5.25198895714555,-0.07834135962590667,0.13456439354602992,0.0,448.9680184665542,450.2386626085754,451.98471269096734,449.6277582556113
3.5400000000000027,-4.155592288365388,-4.065421128796586,22.341531705263662,6.0954707345619425,0.3697212869303961,0.0,-4.915378361776032,-3.5172380271018597,5.3473894578588475,-0.09317250965997823,0.11202776521774192,0.0,500.3229377476613,498.6918753086705,499.3906113747899,498.30252382535286
3.6000000000000028,-4.455369019148599,-4.278911290889215,22.656251628390937,6.089837620789311,0.3772392639705249,0.0,-5.077938488554252,-3.599552399339265,5.14343976203605,-0.09534905985591807,0.1435446068387438,0.0,399.8194751421324,402.697039919155,401.1814577617185,400.9752016831201
3.660000000000003,-4.767205199049242,-4.4984728732825285,22.964049771911526,6.084150052210983,0.38590288578592613,0.0,-5.317200870890767,-3.719521097756829,5.115315882127289,-0.0937036912257691,0.14603808580141364,0.0,464.5137606950812,464.72778146357984,462.7155449897616,462.8378518561719
3.720000000000003,-5.093278597123071,-4.725185726482123,23.269341584914965,6.078733500232692,0.3949552064392776,0.0,-5.552554001861346,-3.8379143175934667,5.060006906981546,-0.08418049328416052,0.15910593332187306,0.0,455.8219209921533,456.88594846165313,457.7814814021923,458.53225585420347
3.780000000000003,-5.433119253083012,-4.958830030808662,23.56995600280732,6.073255322122602,0.40468675949422117,0.0,-5.776205233609485,-3.9505607590369256,4.9596306896529985,-0.11196942597924422,0.16773719008141935,0.0,444.64296938838885,445.3746444975654,444.5646044550456,442.2735932415197
3.840000000000003,-5.785642124650489,-5.1988751394202755,23.862355054182313,6.0664324365569104,0.41448827304083213,0.0,-5.975389750483119,-4.0513989008756175,4.7865621236145515,-0.11745258822051301,0.15274081127735337,0.0,420.977256959095,419.7041420501492,419.95131375583844,419.46289789164354
3.900000000000003,-6.150855590646504,-5.445345233748101,24.145547118751644,6.059454201357166,0.4233947006421461,0.0,-6.199112729167078,-4.164718814315222,4.652399619199922,-0.11410223510046727,0.13805432364844,0.0,435.52615967270634,434.3167483746391,435.9397988262926,436.2073572642524
3.960000000000003,-6.531217563617848,-5.69948481531449,24.423942532360357,6.052574329146651,0.4315101286737626,0.0,-6.480088264756095,-4.306969407928453,4.62584031245868,-0.11581246054234419,0.12898382629161753,0.0,475.7349871627575,475.0553042243867,474.2825132638807,474.14028097822603
4.020000000000002,-6.926582521520593,-5.961265853126482,24.696318664904428,6.045388838783625,0.4389461774225438,0.0,-6.6994492642380505,-4.419535778927275,4.452792742073073,-0.12911569633123626,0.11121586721905657,0.0,427.4353960865503,425.932435121216,427.5009553787739,426.351796451077
4.080000000000001,-7.336465950988475,-6.230511615568956,24.96070627940477,6.038126358049764,0.4455811243766368,0.0,-6.963805649050968,-4.555764982858563,4.35891784929975,-0.10846135478089004,0.10928571374117138,0.0,456.64832408490076,456.5047405006498,456.50035457117053,458.13295777050695
4.14,-7.760715098820317,-6.507204767958994,25.215994108537327,6.031504400524634,0.45234142533338684,0.0,-7.178577601802982,-4.667812702460123,4.150283913853856,-0.11447271674030637,0.11869941055504113,0.0,416.79566074564787,417.62999600032447,418.35870441675837,417.8231345560596
4.199999999999998,-8.199938314910888,-6.791709859636368,25.462519703359114,6.024203481086547,0.46015545816846526,0.0,-7.46267345956096,-4.816054616178625,4.06574891427185,-0.14274037668540968,0.14673385705730876,0.0,463.1411984765457,465.3558315291326,465.52678709067135,463.2956318972332
